score_event_id,hs_contact_id,old_score,new_score,changed_at,_synced_at
SCR-0000317,HS-000134,0,13,2026-02-24 03:35:09,2026-04-01 06:30:00
SCR-0000318,HS-000134,13,40,2026-02-26 15:15:37,2026-04-01 06:30:00
SCR-0000319,HS-000134,40,80,2026-03-01 11:56:45,2026-04-01 06:30:00
SCR-0000320,HS-000135,0,18,2026-03-11 18:38:47,2026-04-01 06:30:00
SCR-0000321,HS-000136,0,18,2025-08-30 11:57:26,2026-04-01 06:30:00
SCR-0000322,HS-000136,18,48,2025-09-02 04:01:31,2026-04-01 06:30:00
SCR-0000323,HS-000136,48,59,2025-09-03 14:00:43,2026-04-01 06:30:00
SCR-0000324,HS-000137,0,9,2025-12-31 09:35:26,2026-04-01 06:30:00
SCR-0000325,HS-000137,9,32,2026-01-04 05:45:53,2026-04-01 06:30:00
SCR-0000326,HS-000138,0,10,2025-10-22 01:32:48,2026-04-01 06:30:00
SCR-0000327,HS-000138,10,43,2025-10-26 16:23:12,2026-04-01 06:30:00
SCR-0000328,HS-000138,43,51,2025-10-28 05:19:01,2026-04-01 06:30:00
SCR-0000329,HS-000139,0,22,2025-09-01 23:46:25,2026-04-01 06:30:00
SCR-0000330,HS-000139,22,43,2025-09-09 17:46:34,2026-04-01 06:30:00
SCR-0000331,HS-000139,43,72,2025-09-11 21:43:58,2026-04-01 06:30:00
SCR-0000332,HS-000140,0,23,2025-09-24 01:18:37,2026-04-01 06:30:00
SCR-0000333,HS-000141,0,13,2025-12-26 15:39:11,2026-04-01 06:30:00
SCR-0000334,HS-000141,13,48,2026-01-05 01:47:52,2026-04-01 06:30:00
SCR-0000335,HS-000141,48,88,2026-01-06 22:46:50,2026-04-01 06:30:00
SCR-0000336,HS-000142,0,13,2026-01-11 15:24:48,2026-04-01 06:30:00
SCR-0000337,HS-000142,13,40,2026-01-22 19:23:07,2026-04-01 06:30:00
SCR-0000338,HS-000142,40,86,2026-01-25 05:13:35,2026-04-01 06:30:00
SCR-0000339,HS-000143,0,13,2025-10-06 11:25:17,2026-04-01 06:30:00
SCR-0000340,HS-000143,13,44,2025-10-17 14:59:46,2026-04-01 06:30:00
SCR-0000341,HS-000143,44,66,2025-10-17 15:43:25,2026-04-01 06:30:00
SCR-0000342,HS-000144,0,12,2025-11-22 14:05:37,2026-04-01 06:30:00
SCR-0000343,HS-000144,12,41,2025-11-27 13:27:00,2026-04-01 06:30:00
SCR-0000344,HS-000144,41,71,2025-11-30 06:57:18,2026-04-01 06:30:00
SCR-0000345,HS-000145,0,5,2026-02-13 18:37:23,2026-04-01 06:30:00
SCR-0000346,HS-000145,5,40,2026-02-19 15:13:41,2026-04-01 06:30:00
SCR-0000347,HS-000145,40,53,2026-02-20 15:38:18,2026-04-01 06:30:00
SCR-0000348,HS-000146,0,23,2025-11-15 04:37:24,2026-04-01 06:30:00
SCR-0000349,HS-000146,23,42,2025-11-26 20:40:09,2026-04-01 06:30:00
SCR-0000350,HS-000146,42,83,2025-11-29 12:17:00,2026-04-01 06:30:00
SCR-0000351,HS-000147,0,14,2026-02-27 09:34:43,2026-04-01 06:30:00
SCR-0000352,HS-000147,14,45,2026-03-06 18:38:58,2026-04-01 06:30:00
SCR-0000353,HS-000147,45,55,2026-03-08 03:34:40,2026-04-01 06:30:00
SCR-0000354,HS-000148,0,23,2025-10-22 16:10:15,2026-04-01 06:30:00
SCR-0000355,HS-000148,23,42,2025-10-29 14:12:59,2026-04-01 06:30:00
SCR-0000356,HS-000148,42,73,2025-10-29 23:05:02,2026-04-01 06:30:00
SCR-0000357,HS-000149,0,17,2026-02-20 21:20:25,2026-04-01 06:30:00
SCR-0000358,HS-000149,17,46,2026-02-26 19:09:57,2026-04-01 06:30:00
SCR-0000359,HS-000149,46,65,2026-02-28 16:32:59,2026-04-01 06:30:00
SCR-0000360,HS-000150,0,17,2025-12-24 12:10:20,2026-04-01 06:30:00
SCR-0000361,HS-000150,17,21,2025-12-25 18:53:49,2026-04-01 06:30:00
SCR-0000362,HS-000151,0,10,2025-10-10 08:20:27,2026-04-01 06:30:00
SCR-0000363,HS-000152,0,16,2026-02-25 03:37:23,2026-04-01 06:30:00
SCR-0000364,HS-000152,16,48,2026-03-06 00:58:54,2026-04-01 06:30:00
SCR-0000365,HS-000152,48,60,2026-03-06 18:30:11,2026-04-01 06:30:00
SCR-0000366,HS-000153,0,11,2025-11-13 18:44:37,2026-04-01 06:30:00
SCR-0000367,HS-000153,11,18,2025-11-28 08:29:00,2026-04-01 06:30:00
SCR-0000368,HS-000154,0,6,2025-12-06 06:35:21,2026-04-01 06:30:00
SCR-0000369,HS-000154,6,48,2025-12-11 09:11:48,2026-04-01 06:30:00
SCR-0000370,HS-000154,48,81,2025-12-14 00:54:52,2026-04-01 06:30:00
SCR-0000371,HS-000155,0,17,2025-12-05 02:28:56,2026-04-01 06:30:00
SCR-0000372,HS-000155,17,47,2025-12-11 15:26:13,2026-04-01 06:30:00
SCR-0000373,HS-000155,47,80,2025-12-13 08:47:30,2026-04-01 06:30:00
SCR-0000374,HS-000156,0,10,2026-01-27 03:27:27,2026-04-01 06:30:00
SCR-0000375,HS-000157,0,9,2025-09-02 01:47:23,2026-04-01 06:30:00
SCR-0000376,HS-000157,9,41,2025-09-05 13:26:26,2026-04-01 06:30:00
SCR-0000377,HS-000157,41,63,2025-09-06 06:14:35,2026-04-01 06:30:00
SCR-0000378,HS-000158,0,19,2025-09-14 06:28:52,2026-04-01 06:30:00
SCR-0000379,HS-000159,0,12,2026-02-27 21:05:37,2026-04-01 06:30:00
SCR-0000380,HS-000159,12,46,2026-03-02 09:49:01,2026-04-01 06:30:00
SCR-0000381,HS-000160,0,23,2026-01-19 15:41:11,2026-04-01 06:30:00
SCR-0000382,HS-000160,23,33,2026-02-02 01:40:25,2026-04-01 06:30:00
SCR-0000383,HS-000161,0,24,2025-11-04 08:53:57,2026-04-01 06:30:00
SCR-0000384,HS-000161,24,46,2025-11-09 03:39:49,2026-04-01 06:30:00
SCR-0000385,HS-000161,46,60,2025-11-11 21:20:14,2026-04-01 06:30:00
SCR-0000386,HS-000162,0,16,2025-10-10 13:39:00,2026-04-01 06:30:00
SCR-0000387,HS-000162,16,48,2025-10-24 19:43:44,2026-04-01 06:30:00
SCR-0000388,HS-000162,48,79,2025-10-26 07:18:08,2026-04-01 06:30:00
SCR-0000389,HS-000163,0,12,2026-03-24 12:37:20,2026-04-01 06:30:00
SCR-0000390,HS-000163,12,24,2026-04-11 19:10:58,2026-04-01 06:30:00
SCR-0000391,HS-000164,0,22,2025-10-07 13:04:12,2026-04-01 06:30:00
SCR-0000392,HS-000164,22,30,2025-10-13 06:30:15,2026-04-01 06:30:00
SCR-0000393,HS-000165,0,20,2025-12-30 13:40:20,2026-04-01 06:30:00
SCR-0000394,HS-000166,0,15,2026-02-24 21:12:38,2026-04-01 06:30:00
SCR-0000395,HS-000166,15,36,2026-03-12 00:05:15,2026-04-01 06:30:00
SCR-0000396,HS-000167,0,9,2026-02-27 03:42:35,2026-04-01 06:30:00
SCR-0000397,HS-000167,9,47,2026-03-13 17:20:59,2026-04-01 06:30:00
SCR-0000398,HS-000167,47,90,2026-03-13 17:44:44,2026-04-01 06:30:00
SCR-0000399,HS-000168,0,8,2025-12-18 02:32:58,2026-04-01 06:30:00
SCR-0000400,HS-000168,8,44,2026-01-05 11:46:43,2026-04-01 06:30:00
SCR-0000401,HS-000168,44,59,2026-01-06 02:53:34,2026-04-01 06:30:00
SCR-0000402,HS-000169,0,9,2026-03-26 17:50:14,2026-04-01 06:30:00
SCR-0000403,HS-000169,9,39,2026-04-03 18:09:58,2026-04-01 06:30:00
SCR-0000404,HS-000170,0,12,2025-11-19 11:57:19,2026-04-01 06:30:00
SCR-0000405,HS-000170,12,23,2025-12-03 22:42:45,2026-04-01 06:30:00
SCR-0000406,HS-000171,0,21,2025-10-31 00:18:57,2026-04-01 06:30:00
SCR-0000407,HS-000171,21,38,2025-11-16 22:51:04,2026-04-01 06:30:00
SCR-0000408,HS-000172,0,14,2025-11-09 05:36:53,2026-04-01 06:30:00
SCR-0000409,HS-000172,14,23,2025-11-23 01:56:21,2026-04-01 06:30:00
SCR-0000410,HS-000173,0,7,2025-10-04 09:03:50,2026-04-01 06:30:00
SCR-0000411,HS-000173,7,16,2025-10-23 13:52:31,2026-04-01 06:30:00
SCR-0000412,HS-000174,0,24,2025-11-05 09:42:34,2026-04-01 06:30:00
SCR-0000413,HS-000174,24,48,2025-11-21 08:31:34,2026-04-01 06:30:00
SCR-0000414,HS-000174,48,58,2025-11-24 05:19:26,2026-04-01 06:30:00
SCR-0000415,HS-000175,0,22,2025-10-01 03:01:35,2026-04-01 06:30:00
SCR-0000416,HS-000175,22,31,2025-10-20 06:17:23,2026-04-01 06:30:00
SCR-0000417,HS-000176,0,14,2025-11-28 01:47:37,2026-04-01 06:30:00
SCR-0000418,HS-000176,14,22,2025-12-08 15:30:13,2026-04-01 06:30:00
SCR-0000419,HS-000177,0,10,2026-02-25 17:14:56,2026-04-01 06:30:00
SCR-0000420,HS-000177,10,47,2026-03-03 07:15:25,2026-04-01 06:30:00
SCR-0000421,HS-000177,47,89,2026-03-06 01:39:53,2026-04-01 06:30:00
SCR-0000422,HS-000178,0,22,2026-01-08 18:22:13,2026-04-01 06:30:00
SCR-0000423,HS-000179,0,16,2025-11-14 20:10:07,2026-04-01 06:30:00
SCR-0000424,HS-000179,16,43,2025-11-24 21:23:31,2026-04-01 06:30:00
SCR-0000425,HS-000180,0,18,2025-11-23 00:36:21,2026-04-01 06:30:00
SCR-0000426,HS-000180,18,46,2025-12-01 14:38:24,2026-04-01 06:30:00
SCR-0000427,HS-000180,46,58,2025-12-03 04:21:08,2026-04-01 06:30:00
SCR-0000428,HS-000181,0,15,2026-02-21 10:15:03,2026-04-01 06:30:00
SCR-0000429,HS-000181,15,44,2026-03-03 03:06:00,2026-04-01 06:30:00
SCR-0000430,HS-000181,44,75,2026-03-05 11:44:47,2026-04-01 06:30:00
SCR-0000431,HS-000182,0,18,2025-12-21 20:04:45,2026-04-01 06:30:00
SCR-0000432,HS-000182,18,43,2025-12-27 17:04:34,2026-04-01 06:30:00
SCR-0000433,HS-000182,43,64,2025-12-28 16:08:36,2026-04-01 06:30:00
SCR-0000434,HS-000183,0,8,2026-01-22 16:38:39,2026-04-01 06:30:00
SCR-0000435,HS-000183,8,48,2026-01-30 03:53:32,2026-04-01 06:30:00
SCR-0000436,HS-000183,48,56,2026-01-30 15:17:10,2026-04-01 06:30:00
SCR-0000437,HS-000184,0,7,2026-03-11 13:20:59,2026-04-01 06:30:00
SCR-0000438,HS-000184,7,31,2026-03-21 14:55:11,2026-04-01 06:30:00
SCR-0000439,HS-000185,0,11,2026-02-17 23:27:35,2026-04-01 06:30:00
SCR-0000440,HS-000185,11,41,2026-02-20 23:41:14,2026-04-01 06:30:00
SCR-0000441,HS-000185,41,85,2026-02-23 21:35:13,2026-04-01 06:30:00
SCR-0000442,HS-000186,0,9,2026-03-10 07:18:21,2026-04-01 06:30:00
SCR-0000443,HS-000186,9,27,2026-03-17 06:31:29,2026-04-01 06:30:00
SCR-0000444,HS-000187,0,14,2025-12-26 21:20:23,2026-04-01 06:30:00
SCR-0000445,HS-000187,14,48,2026-01-07 21:18:13,2026-04-01 06:30:00
SCR-0000446,HS-000187,48,56,2026-01-10 17:54:56,2026-04-01 06:30:00
SCR-0000447,HS-000188,0,10,2026-02-16 19:35:23,2026-04-01 06:30:00
SCR-0000448,HS-000188,10,40,2026-02-21 11:55:22,2026-04-01 06:30:00
SCR-0000449,HS-000188,40,82,2026-02-24 05:43:07,2026-04-01 06:30:00
SCR-0000450,HS-000189,0,9,2025-12-10 23:50:27,2026-04-01 06:30:00
SCR-0000451,HS-000190,0,5,2025-10-17 19:31:24,2026-04-01 06:30:00
SCR-0000452,HS-000190,5,48,2025-10-23 05:03:23,2026-04-01 06:30:00
SCR-0000453,HS-000190,48,83,2025-10-24 18:09:45,2026-04-01 06:30:00
SCR-0000454,HS-000191,0,13,2026-03-05 15:05:10,2026-04-01 06:30:00
SCR-0000455,HS-000192,0,17,2025-11-17 22:45:52,2026-04-01 06:30:00
SCR-0000456,HS-000192,17,23,2025-11-26 21:33:00,2026-04-01 06:30:00
SCR-0000457,HS-000193,0,23,2026-02-04 06:17:42,2026-04-01 06:30:00
SCR-0000458,HS-000194,0,12,2025-11-30 11:10:36,2026-04-01 06:30:00
SCR-0000459,HS-000194,12,43,2025-12-05 16:14:24,2026-04-01 06:30:00
SCR-0000460,HS-000194,43,68,2025-12-07 05:46:45,2026-04-01 06:30:00
SCR-0000461,HS-000195,0,19,2025-09-23 19:33:39,2026-04-01 06:30:00
SCR-0000462,HS-000195,19,37,2025-10-07 09:19:23,2026-04-01 06:30:00
SCR-0000463,HS-000196,0,15,2025-09-28 07:50:29,2026-04-01 06:30:00
SCR-0000464,HS-000196,15,26,2025-09-30 10:54:39,2026-04-01 06:30:00
SCR-0000465,HS-000197,0,18,2025-12-03 16:36:55,2026-04-01 06:30:00
SCR-0000466,HS-000197,18,46,2025-12-06 22:28:11,2026-04-01 06:30:00
SCR-0000467,HS-000197,46,73,2025-12-07 12:06:04,2026-04-01 06:30:00
SCR-0000468,HS-000198,0,23,2026-03-14 17:02:30,2026-04-01 06:30:00
SCR-0000469,HS-000198,23,42,2026-03-17 18:37:34,2026-04-01 06:30:00
SCR-0000470,HS-000198,42,69,2026-03-19 17:18:40,2026-04-01 06:30:00
SCR-0000471,HS-000199,0,7,2026-02-28 05:52:30,2026-04-01 06:30:00
SCR-0000472,HS-000200,0,23,2025-09-25 01:10:33,2026-04-01 06:30:00
SCR-0000473,HS-000200,23,27,2025-09-27 11:40:35,2026-04-01 06:30:00
SCR-0000474,HS-000201,0,16,2025-09-04 19:49:25,2026-04-01 06:30:00
SCR-0000475,HS-000201,16,28,2025-09-20 20:21:35,2026-04-01 06:30:00
SCR-0000476,HS-000202,0,21,2025-09-04 01:10:01,2026-04-01 06:30:00
SCR-0000477,HS-000202,21,41,2025-09-06 09:06:32,2026-04-01 06:30:00
SCR-0000478,HS-000202,41,65,2025-09-09 02:19:16,2026-04-01 06:30:00
SCR-0000479,HS-000203,0,18,2025-09-13 13:36:41,2026-04-01 06:30:00
SCR-0000480,HS-000203,18,30,2025-09-22 10:58:18,2026-04-01 06:30:00
SCR-0000481,HS-000204,0,8,2026-01-29 14:42:37,2026-04-01 06:30:00
SCR-0000482,HS-000204,8,48,2026-02-04 02:59:13,2026-04-01 06:30:00
SCR-0000483,HS-000204,48,64,2026-02-04 12:55:38,2026-04-01 06:30:00
SCR-0000484,HS-000205,0,14,2026-03-06 14:19:43,2026-04-01 06:30:00
SCR-0000485,HS-000205,14,40,2026-03-10 22:42:42,2026-04-01 06:30:00
SCR-0000486,HS-000205,40,53,2026-03-13 01:27:20,2026-04-01 06:30:00
SCR-0000487,HS-000206,0,18,2025-12-26 06:26:23,2026-04-01 06:30:00
SCR-0000488,HS-000206,18,36,2025-12-30 00:43:10,2026-04-01 06:30:00
SCR-0000489,HS-000207,0,24,2025-12-22 07:22:09,2026-04-01 06:30:00
SCR-0000490,HS-000207,24,45,2025-12-25 12:00:07,2026-04-01 06:30:00
SCR-0000491,HS-000207,45,89,2025-12-28 05:37:44,2026-04-01 06:30:00
SCR-0000492,HS-000208,0,5,2025-10-09 04:20:38,2026-04-01 06:30:00
SCR-0000493,HS-000208,5,16,2025-10-24 23:43:25,2026-04-01 06:30:00
SCR-0000494,HS-000209,0,12,2025-11-19 19:13:08,2026-04-01 06:30:00
SCR-0000495,HS-000209,12,47,2025-11-27 04:59:38,2026-04-01 06:30:00
SCR-0000496,HS-000209,47,58,2025-11-29 19:09:53,2026-04-01 06:30:00
SCR-0000497,HS-000210,0,5,2025-10-27 09:11:15,2026-04-01 06:30:00
SCR-0000498,HS-000210,5,37,2025-10-30 16:06:27,2026-04-01 06:30:00
SCR-0000499,HS-000211,0,6,2025-12-03 00:04:20,2026-04-01 06:30:00
SCR-0000500,HS-000212,0,18,2025-10-10 05:33:43,2026-04-01 06:30:00
SCR-0000501,HS-000212,18,44,2025-10-15 03:43:41,2026-04-01 06:30:00
SCR-0000502,HS-000212,44,87,2025-10-18 01:13:03,2026-04-01 06:30:00
SCR-0000503,HS-000213,0,14,2025-11-16 21:55:08,2026-04-01 06:30:00
SCR-0000504,HS-000213,14,39,2025-11-30 05:30:19,2026-04-01 06:30:00
SCR-0000505,HS-000214,0,13,2026-03-09 07:18:00,2026-04-01 06:30:00
SCR-0000506,HS-000214,13,43,2026-03-24 01:40:52,2026-04-01 06:30:00
SCR-0000507,HS-000215,0,10,2025-08-24 11:55:15,2026-04-01 06:30:00
SCR-0000508,HS-000215,10,42,2025-09-01 15:10:28,2026-04-01 06:30:00
SCR-0000509,HS-000216,0,20,2026-02-07 17:39:51,2026-04-01 06:30:00
SCR-0000510,HS-000216,20,45,2026-02-14 09:34:52,2026-04-01 06:30:00
SCR-0000511,HS-000216,45,51,2026-02-15 03:01:17,2026-04-01 06:30:00
SCR-0000512,HS-000217,0,14,2026-02-11 23:52:08,2026-04-01 06:30:00
SCR-0000513,HS-000218,0,23,2025-10-20 14:34:23,2026-04-01 06:30:00
SCR-0000514,HS-000218,23,43,2025-10-25 06:06:36,2026-04-01 06:30:00
SCR-0000515,HS-000218,43,78,2025-10-27 05:33:53,2026-04-01 06:30:00
SCR-0000516,HS-000219,0,15,2026-03-04 06:45:52,2026-04-01 06:30:00
SCR-0000517,HS-000219,15,30,2026-03-22 22:44:16,2026-04-01 06:30:00
SCR-0000518,HS-000220,0,13,2025-10-31 04:07:30,2026-04-01 06:30:00
SCR-0000519,HS-000221,0,20,2025-10-07 00:08:34,2026-04-01 06:30:00
SCR-0000520,HS-000222,0,23,2025-09-29 11:21:19,2026-04-01 06:30:00
SCR-0000521,HS-000223,0,13,2026-02-22 10:08:19,2026-04-01 06:30:00
SCR-0000522,HS-000223,13,42,2026-03-04 14:06:41,2026-04-01 06:30:00
SCR-0000523,HS-000223,42,65,2026-03-07 02:25:27,2026-04-01 06:30:00
SCR-0000524,HS-000224,0,19,2025-09-10 08:53:40,2026-04-01 06:30:00
SCR-0000525,HS-000224,19,40,2025-09-17 12:09:00,2026-04-01 06:30:00
SCR-0000526,HS-000224,40,70,2025-09-19 10:00:47,2026-04-01 06:30:00
SCR-0000527,HS-000225,0,14,2026-02-01 05:35:47,2026-04-01 06:30:00
SCR-0000528,HS-000225,14,47,2026-02-07 06:43:18,2026-04-01 06:30:00
SCR-0000529,HS-000225,47,84,2026-02-10 02:45:30,2026-04-01 06:30:00
SCR-0000530,HS-000226,0,21,2025-12-28 00:24:11,2026-04-01 06:30:00
SCR-0000531,HS-000227,0,17,2025-11-02 16:09:41,2026-04-01 06:30:00
SCR-0000532,HS-000228,0,21,2026-01-03 20:33:29,2026-04-01 06:30:00
SCR-0000533,HS-000229,0,9,2025-12-25 22:27:16,2026-04-01 06:30:00
SCR-0000534,HS-000229,9,46,2026-01-03 03:42:44,2026-04-01 06:30:00
SCR-0000535,HS-000229,46,84,2026-01-04 12:40:21,2026-04-01 06:30:00
SCR-0000536,HS-000230,0,15,2025-10-03 23:13:01,2026-04-01 06:30:00
SCR-0000537,HS-000231,0,21,2025-10-06 18:37:44,2026-04-01 06:30:00
SCR-0000538,HS-000231,21,42,2025-10-15 23:04:29,2026-04-01 06:30:00
SCR-0000539,HS-000231,42,80,2025-10-18 21:58:21,2026-04-01 06:30:00
SCR-0000540,HS-000232,0,10,2025-12-15 07:47:12,2026-04-01 06:30:00
SCR-0000541,HS-000233,0,23,2025-11-23 19:06:50,2026-04-01 06:30:00
SCR-0000542,HS-000233,23,38,2025-11-28 12:12:17,2026-04-01 06:30:00
SCR-0000543,HS-000234,0,16,2025-09-14 23:19:41,2026-04-01 06:30:00
SCR-0000544,HS-000234,16,19,2025-09-16 19:28:44,2026-04-01 06:30:00
SCR-0000545,HS-000235,0,16,2025-12-27 14:07:21,2026-04-01 06:30:00
SCR-0000546,HS-000235,16,44,2026-01-01 12:18:44,2026-04-01 06:30:00
SCR-0000547,HS-000235,44,86,2026-01-02 03:10:29,2026-04-01 06:30:00
SCR-0000548,HS-000236,0,23,2025-11-07 02:33:52,2026-04-01 06:30:00
SCR-0000549,HS-000236,23,43,2025-11-11 02:07:14,2026-04-01 06:30:00
SCR-0000550,HS-000236,43,62,2025-11-12 17:56:10,2026-04-01 06:30:00
SCR-0000551,HS-000237,0,10,2026-03-08 12:02:41,2026-04-01 06:30:00
SCR-0000552,HS-000237,10,31,2026-03-14 08:10:18,2026-04-01 06:30:00
SCR-0000553,HS-000238,0,22,2025-10-10 22:50:49,2026-04-01 06:30:00
SCR-0000554,HS-000238,22,28,2025-10-14 02:49:03,2026-04-01 06:30:00
SCR-0000555,HS-000239,0,19,2025-10-25 16:19:04,2026-04-01 06:30:00
SCR-0000556,HS-000239,19,39,2025-11-02 01:05:56,2026-04-01 06:30:00
SCR-0000557,HS-000240,0,21,2026-01-19 09:52:57,2026-04-01 06:30:00
SCR-0000558,HS-000240,21,48,2026-01-31 00:41:48,2026-04-01 06:30:00
SCR-0000559,HS-000240,48,84,2026-02-01 18:01:23,2026-04-01 06:30:00
SCR-0000560,HS-000241,0,23,2025-09-02 15:05:45,2026-04-01 06:30:00
SCR-0000561,HS-000242,0,5,2026-03-01 14:14:40,2026-04-01 06:30:00
SCR-0000562,HS-000242,5,40,2026-03-18 16:36:35,2026-04-01 06:30:00
SCR-0000563,HS-000242,40,70,2026-03-19 03:44:49,2026-04-01 06:30:00
SCR-0000564,HS-000243,0,12,2026-03-03 12:04:06,2026-04-01 06:30:00
SCR-0000565,HS-000243,12,41,2026-03-14 21:41:34,2026-04-01 06:30:00
SCR-0000566,HS-000243,41,85,2026-03-17 02:20:24,2026-04-01 06:30:00
SCR-0000567,HS-000244,0,19,2025-09-17 04:40:13,2026-04-01 06:30:00
SCR-0000568,HS-000244,19,42,2025-09-22 02:25:27,2026-04-01 06:30:00
SCR-0000569,HS-000244,42,52,2025-09-23 07:18:12,2026-04-01 06:30:00
SCR-0000570,HS-000245,0,5,2026-02-09 23:45:10,2026-04-01 06:30:00
SCR-0000571,HS-000245,5,20,2026-02-21 07:53:28,2026-04-01 06:30:00
SCR-0000572,HS-000246,0,6,2025-12-26 13:26:07,2026-04-01 06:30:00
SCR-0000573,HS-000246,6,43,2025-12-31 07:02:17,2026-04-01 06:30:00
SCR-0000574,HS-000246,43,65,2026-01-02 08:21:12,2026-04-01 06:30:00
SCR-0000575,HS-000247,0,19,2025-09-11 16:59:26,2026-04-01 06:30:00
SCR-0000576,HS-000247,19,30,2025-09-22 16:35:58,2026-04-01 06:30:00
SCR-0000577,HS-000248,0,16,2026-01-22 07:10:24,2026-04-01 06:30:00
SCR-0000578,HS-000248,16,48,2026-01-25 15:57:13,2026-04-01 06:30:00
SCR-0000579,HS-000248,48,86,2026-01-27 02:50:45,2026-04-01 06:30:00
SCR-0000580,HS-000249,0,11,2025-10-27 08:07:15,2026-04-01 06:30:00
SCR-0000581,HS-000250,0,22,2026-01-20 23:58:41,2026-04-01 06:30:00
SCR-0000582,HS-000250,22,48,2026-01-25 09:00:35,2026-04-01 06:30:00
SCR-0000583,HS-000250,48,79,2026-01-26 23:53:43,2026-04-01 06:30:00
SCR-0000584,HS-000251,0,8,2025-10-23 06:31:51,2026-04-01 06:30:00
SCR-0000585,HS-000251,8,43,2025-10-30 15:08:55,2026-04-01 06:30:00
SCR-0000586,HS-000251,43,87,2025-11-02 02:44:38,2026-04-01 06:30:00
SCR-0000587,HS-000252,0,22,2025-12-29 04:56:23,2026-04-01 06:30:00
SCR-0000588,HS-000252,22,46,2026-01-03 22:05:27,2026-04-01 06:30:00
SCR-0000589,HS-000252,46,68,2026-01-03 23:54:06,2026-04-01 06:30:00
SCR-0000590,HS-000253,0,24,2026-01-16 17:09:14,2026-04-01 06:30:00
SCR-0000591,HS-000253,24,41,2026-01-20 02:43:08,2026-04-01 06:30:00
SCR-0000592,HS-000253,41,74,2026-01-22 11:45:40,2026-04-01 06:30:00
SCR-0000593,HS-000254,0,5,2026-02-26 00:25:25,2026-04-01 06:30:00
SCR-0000594,HS-000255,0,8,2025-09-06 01:53:35,2026-04-01 06:30:00
SCR-0000595,HS-000255,8,45,2025-09-11 04:57:03,2026-04-01 06:30:00
SCR-0000596,HS-000255,45,61,2025-09-13 15:19:17,2026-04-01 06:30:00
SCR-0000597,HS-000256,0,5,2025-11-16 13:13:45,2026-04-01 06:30:00
SCR-0000598,HS-000257,0,17,2025-12-15 15:12:17,2026-04-01 06:30:00
SCR-0000599,HS-000258,0,5,2026-01-05 05:07:28,2026-04-01 06:30:00
SCR-0000600,HS-000258,5,27,2026-01-09 22:54:22,2026-04-01 06:30:00
SCR-0000601,HS-000259,0,23,2025-11-12 03:23:54,2026-04-01 06:30:00
SCR-0000602,HS-000259,23,36,2025-11-25 17:06:15,2026-04-01 06:30:00
SCR-0000603,HS-000260,0,22,2025-12-02 02:03:06,2026-04-01 06:30:00
SCR-0000604,HS-000261,0,23,2026-01-25 11:58:49,2026-04-01 06:30:00
SCR-0000605,HS-000261,23,30,2026-02-03 02:28:28,2026-04-01 06:30:00
SCR-0000606,HS-000262,0,17,2025-12-06 09:57:40,2026-04-01 06:30:00
SCR-0000607,HS-000262,17,40,2025-12-10 11:12:46,2026-04-01 06:30:00
SCR-0000608,HS-000262,40,55,2025-12-11 18:44:33,2026-04-01 06:30:00
SCR-0000609,HS-000263,0,8,2026-03-03 03:21:48,2026-04-01 06:30:00
SCR-0000610,HS-000263,8,10,2026-03-17 23:54:26,2026-04-01 06:30:00
SCR-0000611,HS-000264,0,22,2025-12-21 10:30:37,2026-04-01 06:30:00
SCR-0000612,HS-000264,22,42,2026-01-03 18:47:30,2026-04-01 06:30:00
SCR-0000613,HS-000264,42,83,2026-01-05 19:43:07,2026-04-01 06:30:00
SCR-0000614,HS-000265,0,17,2026-03-18 01:41:58,2026-04-01 06:30:00
SCR-0000615,HS-000265,17,46,2026-03-27 20:23:55,2026-04-01 06:30:00
SCR-0000616,HS-000265,46,89,2026-03-28 19:23:41,2026-04-01 06:30:00
SCR-0000617,HS-000266,0,11,2025-10-09 19:45:51,2026-04-01 06:30:00
SCR-0000618,HS-000266,11,42,2025-10-13 09:49:13,2026-04-01 06:30:00
SCR-0000619,HS-000266,42,84,2025-10-14 21:10:14,2026-04-01 06:30:00
SCR-0000620,HS-000267,0,14,2025-11-13 18:21:49,2026-04-01 06:30:00
SCR-0000621,HS-000267,14,17,2025-11-29 12:52:26,2026-04-01 06:30:00
SCR-0000622,HS-000268,0,21,2025-10-06 03:25:13,2026-04-01 06:30:00
SCR-0000623,HS-000269,0,16,2025-12-12 06:57:02,2026-04-01 06:30:00
SCR-0000624,HS-000269,16,41,2025-12-24 21:58:01,2026-04-01 06:30:00
SCR-0000625,HS-000269,41,55,2025-12-25 22:42:40,2026-04-01 06:30:00
SCR-0000626,HS-000270,0,13,2025-12-14 00:21:35,2026-04-01 06:30:00
SCR-0000627,HS-000270,13,28,2026-01-02 19:54:34,2026-04-01 06:30:00
SCR-0000628,HS-000271,0,18,2025-11-25 07:42:45,2026-04-01 06:30:00
SCR-0000629,HS-000272,0,22,2025-11-27 08:03:47,2026-04-01 06:30:00
SCR-0000630,HS-000273,0,13,2026-02-12 02:53:52,2026-04-01 06:30:00
SCR-0000631,HS-000273,13,40,2026-02-17 17:51:57,2026-04-01 06:30:00
SCR-0000632,HS-000273,40,61,2026-02-19 17:46:59,2026-04-01 06:30:00
SCR-0000633,HS-000274,0,9,2025-12-11 13:52:51,2026-04-01 06:30:00
