history_id,opp_id,from_stage_num,to_stage_num,changed_at,changed_by,_synced_at
HIS-000299,OPP-00067,1,2,2026-02-11 08:47:51,USR-0023,2026-04-01 05:30:00
HIS-000300,OPP-00067,2,3,2026-02-18 12:42:52,USR-0023,2026-04-01 05:30:00
HIS-000301,OPP-00067,3,4,2026-02-23 06:00:04,USR-0023,2026-04-01 05:30:00
HIS-000302,OPP-00067,4,6,2026-03-11 16:38:48,USR-0023,2026-04-01 05:30:00
HIS-000303,OPP-00068,0,1,2026-01-25 20:28:15,USR-0028,2026-04-01 05:30:00
HIS-000304,OPP-00068,1,2,2026-02-02 13:28:30,USR-0028,2026-04-01 05:30:00
HIS-000305,OPP-00068,2,3,2026-02-06 10:15:10,USR-0028,2026-04-01 05:30:00
HIS-000306,OPP-00068,3,4,2026-02-16 19:07:31,USR-0028,2026-04-01 05:30:00
HIS-000307,OPP-00068,4,6,2026-02-17 00:36:54,USR-0028,2026-04-01 05:30:00
HIS-000308,OPP-00069,0,1,2026-01-12 11:54:04,USR-0023,2026-04-01 05:30:00
HIS-000309,OPP-00069,1,2,2026-01-24 04:47:52,USR-0023,2026-04-01 05:30:00
HIS-000310,OPP-00069,2,3,2026-01-25 23:51:18,USR-0023,2026-01-24 23:51:18
HIS-000311,OPP-00069,3,4,2026-02-15 14:08:55,USR-0023,2026-04-01 05:30:00
HIS-000312,OPP-00069,4,5,2026-02-18 11:09:35,USR-0023,2026-04-01 05:30:00
HIS-000313,OPP-00070,0,1,2025-12-28 06:55:05,USR-0034,2026-04-01 05:30:00
HIS-000314,OPP-00070,1,2,2026-01-03 20:10:50,USR-0034,2026-04-01 05:30:00
HIS-000315,OPP-00070,2,3,2026-01-28 05:57:36,USR-0034,2026-04-01 05:30:00
HIS-000316,OPP-00070,3,4,2026-02-04 08:01:02,USR-0034,2026-04-01 05:30:00
HIS-000317,OPP-00070,4,5,2026-02-10 03:55:48,USR-0034,2026-04-01 05:30:00
HIS-000318,OPP-00071,0,1,2026-02-17 06:13:52,USR-0023,2026-04-01 05:30:00
HIS-000319,OPP-00071,1,2,2026-02-27 10:34:28,USR-0023,2026-04-01 05:30:00
HIS-000320,OPP-00071,2,3,2026-03-01 22:31:14,USR-0023,2026-04-01 05:30:00
HIS-000321,OPP-00071,3,4,2026-03-05 05:35:46,USR-0023,2026-04-01 05:30:00
HIS-000322,OPP-00071,4,5,2026-03-08 10:13:33,USR-0023,2026-04-01 05:30:00
HIS-000323,OPP-00072,0,1,2026-01-03 13:41:41,USR-0023,2026-04-01 05:30:00
HIS-000324,OPP-00072,1,2,2026-01-31 17:37:26,USR-0023,2026-01-30 17:37:26
HIS-000325,OPP-00072,2,3,2026-02-01 02:07:33,USR-0023,2026-04-01 05:30:00
HIS-000326,OPP-00072,3,4,2026-02-05 03:45:45,USR-0023,2026-04-01 05:30:00
HIS-000327,OPP-00072,4,5,2026-02-05 07:52:34,USR-0023,2026-04-01 05:30:00
HIS-000328,OPP-00073,0,1,2025-10-04 14:59:16,USR-0033,2026-04-01 05:30:00
HIS-000329,OPP-00073,1,2,2025-11-02 10:19:12,USR-0033,2026-04-01 05:30:00
HIS-000330,OPP-00073,2,3,2025-11-30 22:08:39,USR-0033,2026-04-01 05:30:00
HIS-000331,OPP-00073,3,4,2026-01-01 19:46:19,USR-0033,2026-04-01 05:30:00
HIS-000332,OPP-00073,4,6,2026-01-13 05:53:56,USR-0033,2026-04-01 05:30:00
HIS-000333,OPP-00074,0,1,2026-01-23 02:19:12,USR-0024,2026-04-01 05:30:00
HIS-000334,OPP-00074,1,2,2026-01-28 10:43:45,USR-0024,2026-04-01 05:30:00
HIS-000335,OPP-00074,2,3,2026-02-01 12:20:46,USR-0024,2026-04-01 05:30:00
HIS-000336,OPP-00074,3,4,2026-02-03 09:10:32,USR-0024,2026-02-02 09:10:32
HIS-000337,OPP-00074,4,6,2026-02-03 19:57:49,USR-0024,2026-04-01 05:30:00
HIS-000338,OPP-00075,0,1,2026-03-08 17:48:16,USR-0026,2026-04-01 05:30:00
HIS-000339,OPP-00075,1,2,2026-03-13 23:34:12,USR-0026,2026-04-01 05:30:00
HIS-000340,OPP-00075,2,3,2026-03-18 09:45:58,USR-0026,2026-04-01 05:30:00
HIS-000341,OPP-00075,3,4,2026-03-28 13:41:56,USR-0026,2026-04-01 05:30:00
HIS-000342,OPP-00075,4,5,2026-03-29 19:22:44,USR-0026,2026-04-01 05:30:00
HIS-000343,OPP-00076,0,1,2026-03-09 08:09:52,USR-0026,2026-04-01 05:30:00
HIS-000344,OPP-00076,1,2,2026-03-23 00:57:37,USR-0026,2026-04-01 05:30:00
HIS-000345,OPP-00077,0,1,2026-02-04 06:17:45,USR-0025,2026-04-01 05:30:00
HIS-000346,OPP-00077,1,2,2026-02-15 11:09:20,USR-0025,2026-04-01 05:30:00
HIS-000347,OPP-00077,2,3,2026-02-16 15:36:42,USR-0025,2026-04-01 05:30:00
HIS-000348,OPP-00077,3,4,2026-02-19 08:46:13,USR-0025,2026-04-01 05:30:00
HIS-000349,OPP-00077,4,6,2026-03-01 03:41:07,USR-0025,2026-04-01 05:30:00
HIS-000350,OPP-00078,0,1,2025-10-08 18:28:58,USR-0025,2026-04-01 05:30:00
HIS-000351,OPP-00078,1,2,2025-10-18 07:26:08,USR-0025,2026-04-01 05:30:00
HIS-000352,OPP-00078,2,3,2025-10-23 13:43:45,USR-0025,2026-04-01 05:30:00
HIS-000353,OPP-00078,3,4,2025-11-02 16:53:31,USR-0025,2026-04-01 05:30:00
HIS-000354,OPP-00078,4,5,2025-11-09 00:06:30,USR-0025,2026-04-01 05:30:00
HIS-000355,OPP-00079,0,1,2025-10-01 02:30:36,USR-0024,2026-04-01 05:30:00
HIS-000356,OPP-00079,1,2,2025-10-03 22:07:30,USR-0024,2026-04-01 05:30:00
HIS-000357,OPP-00079,2,3,2025-10-04 06:20:57,USR-0024,2026-04-01 05:30:00
HIS-000358,OPP-00079,3,4,2025-10-10 03:36:28,USR-0024,2026-04-01 05:30:00
HIS-000359,OPP-00079,4,6,2025-10-12 20:33:49,USR-0024,2026-04-01 05:30:00
HIS-000360,OPP-00080,0,1,2025-12-09 01:34:30,USR-0036,2026-04-01 05:30:00
HIS-000361,OPP-00080,1,2,2025-12-27 23:20:01,USR-0036,2026-04-01 05:30:00
HIS-000362,OPP-00080,2,3,2026-01-08 19:28:41,USR-0036,2026-04-01 05:30:00
HIS-000363,OPP-00080,3,4,2026-01-22 03:42:30,USR-0036,2026-04-01 05:30:00
HIS-000364,OPP-00080,4,5,2026-02-04 00:18:07,USR-0036,2026-04-01 05:30:00
HIS-000365,OPP-00081,0,1,2026-01-10 08:47:08,USR-0036,2026-04-01 05:30:00
HIS-000366,OPP-00081,1,2,2026-03-26 18:52:47,USR-0036,2026-04-01 05:30:00
HIS-000367,OPP-00082,0,1,2025-10-09 23:08:13,USR-0023,2026-04-01 05:30:00
HIS-000368,OPP-00082,1,2,2025-10-22 04:04:34,USR-0023,2026-04-01 05:30:00
HIS-000369,OPP-00082,2,3,2025-10-22 11:10:45,USR-0023,2026-04-01 05:30:00
HIS-000370,OPP-00082,3,4,2025-10-23 06:38:08,USR-0023,2025-10-22 06:38:08
HIS-000371,OPP-00082,4,6,2025-11-04 16:05:40,USR-0023,2026-04-01 05:30:00
HIS-000372,OPP-00083,0,1,2025-10-06 15:09:48,USR-0034,2026-04-01 05:30:00
HIS-000373,OPP-00083,1,2,2025-10-28 03:53:29,USR-0034,2026-04-01 05:30:00
HIS-000374,OPP-00083,2,3,2025-10-30 07:36:14,USR-0034,2026-04-01 05:30:00
HIS-000375,OPP-00083,3,4,2025-11-04 08:36:52,USR-0034,2026-04-01 05:30:00
HIS-000376,OPP-00083,4,6,2025-12-18 14:30:50,USR-0034,2026-04-01 05:30:00
HIS-000377,OPP-00084,0,1,2026-03-07 03:53:25,USR-0033,2026-04-01 05:30:00
HIS-000378,OPP-00084,1,2,2026-03-18 20:51:21,USR-0033,2026-04-01 05:30:00
HIS-000379,OPP-00085,0,1,2025-11-15 21:48:00,USR-0030,2026-04-01 05:30:00
HIS-000380,OPP-00085,1,2,2025-12-10 07:45:41,USR-0030,2026-04-01 05:30:00
HIS-000381,OPP-00085,2,3,2025-12-15 01:16:17,USR-0030,2025-12-14 01:16:17
HIS-000382,OPP-00085,3,4,2026-01-08 03:37:14,USR-0030,2026-04-01 05:30:00
HIS-000383,OPP-00085,4,6,2026-01-14 02:22:00,USR-0030,2026-04-01 05:30:00
HIS-000384,OPP-00086,0,1,2025-12-10 13:31:30,USR-0033,2026-04-01 05:30:00
HIS-000385,OPP-00086,1,2,2025-12-23 14:43:54,USR-0033,2026-04-01 05:30:00
HIS-000386,OPP-00086,2,3,2026-01-08 13:47:33,USR-0033,2026-04-01 05:30:00
HIS-000387,OPP-00086,3,4,2026-01-26 23:26:31,USR-0033,2026-04-01 05:30:00
HIS-000388,OPP-00086,4,6,2026-01-31 05:51:58,USR-0033,2026-04-01 05:30:00
HIS-000389,OPP-00087,0,1,2026-01-24 05:36:07,USR-0026,2026-04-01 05:30:00
HIS-000390,OPP-00087,1,2,2026-01-28 12:15:39,USR-0026,2026-04-01 05:30:00
HIS-000391,OPP-00087,2,3,2026-01-31 09:33:15,USR-0026,2026-04-01 05:30:00
HIS-000392,OPP-00087,3,4,2026-02-04 08:58:28,USR-0026,2026-04-01 05:30:00
HIS-000393,OPP-00087,4,5,2026-02-06 22:01:53,USR-0026,2026-04-01 05:30:00
HIS-000394,OPP-00088,0,1,2025-12-28 00:39:27,USR-0026,2026-04-01 05:30:00
HIS-000395,OPP-00088,1,2,2026-01-03 07:04:36,USR-0026,2026-04-01 05:30:00
HIS-000396,OPP-00088,2,3,2026-02-05 02:38:18,USR-0026,2026-04-01 05:30:00
HIS-000397,OPP-00088,3,4,2026-02-08 07:08:07,USR-0026,2026-04-01 05:30:00
HIS-000398,OPP-00088,4,6,2026-02-10 16:03:09,USR-0026,2026-04-01 05:30:00
HIS-000399,OPP-00089,0,1,2025-10-05 04:21:07,USR-0024,2026-04-01 05:30:00
HIS-000400,OPP-00089,1,2,2025-10-18 07:36:41,USR-0024,2026-04-01 05:30:00
HIS-000401,OPP-00089,2,3,2025-10-22 04:59:41,USR-0024,2025-10-21 04:59:41
HIS-000402,OPP-00089,3,4,2025-10-22 12:58:45,USR-0024,2026-04-01 05:30:00
HIS-000403,OPP-00089,4,5,2025-10-27 23:27:00,USR-0024,2026-04-01 05:30:00
HIS-000404,OPP-00090,0,1,2025-10-07 17:34:31,USR-0030,2026-04-01 05:30:00
HIS-000405,OPP-00090,1,2,2025-10-15 18:12:57,USR-0030,2026-04-01 05:30:00
HIS-000406,OPP-00090,2,3,2025-10-30 04:33:22,USR-0030,2026-04-01 05:30:00
HIS-000407,OPP-00090,3,4,2025-11-04 11:30:33,USR-0030,2026-04-01 05:30:00
HIS-000408,OPP-00090,4,6,2025-11-15 08:23:42,USR-0030,2025-11-14 08:23:42
HIS-000409,OPP-00091,0,1,2025-10-18 16:55:19,USR-0029,2025-10-17 16:55:19
HIS-000410,OPP-00091,1,2,2025-10-30 14:38:02,USR-0029,2026-04-01 05:30:00
HIS-000411,OPP-00091,2,3,2025-10-31 03:45:54,USR-0029,2026-04-01 05:30:00
HIS-000412,OPP-00091,3,4,2025-11-02 21:22:39,USR-0029,2026-04-01 05:30:00
HIS-000413,OPP-00091,4,5,2025-11-03 18:36:08,USR-0029,2026-04-01 05:30:00
HIS-000414,OPP-00092,0,1,2025-09-16 19:34:25,USR-0025,2026-04-01 05:30:00
HIS-000415,OPP-00092,1,2,2025-10-01 02:13:36,USR-0025,2026-04-01 05:30:00
HIS-000416,OPP-00092,2,3,2025-10-07 03:22:53,USR-0025,2026-04-01 05:30:00
HIS-000417,OPP-00092,3,4,2025-10-12 03:27:19,USR-0025,2026-04-01 05:30:00
HIS-000418,OPP-00092,4,6,2025-10-17 02:47:04,USR-0025,2026-04-01 05:30:00
HIS-000419,OPP-00093,0,1,2025-12-22 06:34:41,USR-0023,2026-04-01 05:30:00
HIS-000420,OPP-00093,1,2,2025-12-29 06:04:35,USR-0023,2026-04-01 05:30:00
HIS-000421,OPP-00093,2,3,2025-12-30 13:51:11,USR-0023,2026-04-01 05:30:00
HIS-000422,OPP-00093,3,4,2026-01-02 02:05:27,USR-0023,2026-04-01 05:30:00
HIS-000423,OPP-00093,4,6,2026-01-03 19:02:42,USR-0023,2026-04-01 05:30:00
HIS-000424,OPP-00094,0,1,2025-09-29 15:02:00,USR-0028,2026-04-01 05:30:00
HIS-000425,OPP-00094,1,2,2025-10-16 12:13:35,USR-0028,2026-04-01 05:30:00
HIS-000426,OPP-00094,2,3,2025-10-19 01:31:16,USR-0028,2026-04-01 05:30:00
HIS-000427,OPP-00094,3,4,2025-10-22 19:26:25,USR-0028,2026-04-01 05:30:00
HIS-000428,OPP-00094,4,6,2025-11-01 06:40:24,USR-0028,2026-04-01 05:30:00
HIS-000429,OPP-00095,0,1,2026-03-12 17:27:57,USR-0030,2026-04-01 05:30:00
HIS-000430,OPP-00096,0,1,2026-01-04 11:29:44,USR-0023,2026-04-01 05:30:00
HIS-000431,OPP-00096,1,2,2026-01-17 00:04:05,USR-0023,2026-04-01 05:30:00
HIS-000432,OPP-00096,2,3,2026-01-22 02:20:46,USR-0023,2026-04-01 05:30:00
HIS-000433,OPP-00096,3,4,2026-01-28 17:29:15,USR-0023,2026-04-01 05:30:00
HIS-000434,OPP-00096,4,6,2026-01-28 19:57:42,USR-0023,2026-04-01 05:30:00
HIS-000435,OPP-00097,0,1,2025-10-24 10:59:59,USR-0034,2026-04-01 05:30:00
HIS-000436,OPP-00097,1,2,2025-11-16 18:06:29,USR-0034,2026-04-01 05:30:00
HIS-000437,OPP-00097,2,3,2025-11-25 05:35:40,USR-0034,2026-04-01 05:30:00
HIS-000438,OPP-00097,3,4,2025-11-26 21:47:35,USR-0034,2026-04-01 05:30:00
HIS-000439,OPP-00097,4,6,2025-12-06 16:45:41,USR-0034,2026-04-01 05:30:00
HIS-000440,OPP-00098,0,1,2026-03-02 00:18:26,USR-0023,2026-04-01 05:30:00
HIS-000441,OPP-00098,1,2,2026-03-15 22:44:10,USR-0023,2026-04-01 05:30:00
HIS-000442,OPP-00098,2,3,2026-03-22 13:52:47,USR-0023,2026-04-01 05:30:00
HIS-000443,OPP-00098,3,4,2026-03-25 04:11:04,USR-0023,2026-04-01 05:30:00
HIS-000444,OPP-00098,4,6,2026-03-31 06:10:06,USR-0023,2026-04-01 05:30:00
HIS-000445,OPP-00099,0,1,2026-03-25 08:54:36,USR-0026,2026-04-01 05:30:00
HIS-000446,OPP-00100,0,1,2025-10-02 20:52:04,USR-0026,2026-04-01 05:30:00
HIS-000447,OPP-00100,1,2,2025-10-10 12:17:41,USR-0026,2026-04-01 05:30:00
HIS-000448,OPP-00100,2,3,2025-10-13 12:10:06,USR-0026,2026-04-01 05:30:00
HIS-000449,OPP-00100,3,4,2025-10-14 13:19:59,USR-0026,2026-04-01 05:30:00
HIS-000450,OPP-00100,4,6,2025-10-15 01:55:37,USR-0026,2026-04-01 05:30:00
HIS-000456,OPP-00102,0,1,2026-03-19 04:35:36,USR-0034,2026-04-01 05:30:00
HIS-000457,OPP-00102,1,2,2026-03-26 12:53:52,USR-0034,2026-04-01 05:30:00
HIS-000458,OPP-00103,0,1,2026-01-13 02:51:28,USR-0025,2026-04-01 05:30:00
HIS-000459,OPP-00103,1,2,2026-02-08 02:04:51,USR-0025,2026-04-01 05:30:00
HIS-000460,OPP-00103,2,3,2026-02-09 06:32:43,USR-0025,2026-04-01 05:30:00
HIS-000461,OPP-00103,3,4,2026-02-21 03:03:14,USR-0025,2026-04-01 05:30:00
HIS-000462,OPP-00103,4,6,2026-02-22 00:36:23,USR-0025,2026-04-01 05:30:00
HIS-000463,OPP-00104,0,1,2025-10-19 04:07:06,USR-0025,2026-04-01 05:30:00
HIS-000464,OPP-00104,1,2,2025-10-27 09:44:02,USR-0025,2026-04-01 05:30:00
HIS-000465,OPP-00104,2,3,2025-11-16 20:42:56,USR-0025,2026-04-01 05:30:00
HIS-000466,OPP-00104,3,4,2025-12-02 11:57:33,USR-0025,2026-04-01 05:30:00
HIS-000467,OPP-00104,4,5,2025-12-13 09:16:10,USR-0025,2026-04-01 05:30:00
HIS-000468,OPP-00105,0,1,2025-10-31 14:28:47,USR-0024,2026-04-01 05:30:00
HIS-000469,OPP-00105,1,2,2025-11-17 09:05:10,USR-0024,2026-04-01 05:30:00
HIS-000470,OPP-00105,2,3,2025-11-21 23:48:37,USR-0024,2026-04-01 05:30:00
HIS-000471,OPP-00105,3,4,2025-11-25 22:24:19,USR-0024,2026-04-01 05:30:00
HIS-000472,OPP-00105,4,5,2025-12-01 17:30:34,USR-0024,2026-04-01 05:30:00
HIS-000473,OPP-00106,0,1,2025-12-22 04:19:31,USR-0028,2026-04-01 05:30:00
HIS-000474,OPP-00106,1,2,2026-01-05 09:59:44,USR-0028,2026-04-01 05:30:00
HIS-000475,OPP-00106,2,3,2026-01-11 11:55:47,USR-0028,2026-01-10 11:55:47
HIS-000476,OPP-00106,3,4,2026-01-14 15:02:29,USR-0028,2026-04-01 05:30:00
HIS-000477,OPP-00106,4,5,2026-01-22 03:04:29,USR-0028,2026-04-01 05:30:00
HIS-000478,OPP-00107,0,1,2025-12-30 20:03:23,USR-0030,2026-04-01 05:30:00
HIS-000479,OPP-00107,1,2,2026-01-12 14:59:13,USR-0030,2026-04-01 05:30:00
HIS-000480,OPP-00107,2,3,2026-02-02 04:15:31,USR-0030,2026-04-01 05:30:00
HIS-000481,OPP-00107,3,4,2026-02-05 18:10:28,USR-0030,2026-04-01 05:30:00
HIS-000482,OPP-00107,4,6,2026-02-15 23:43:25,USR-0030,2026-04-01 05:30:00
HIS-000483,OPP-00108,0,1,2026-02-01 15:55:38,USR-0035,2026-04-01 05:30:00
HIS-000484,OPP-00108,1,2,2026-02-11 18:07:31,USR-0035,2026-04-01 05:30:00
HIS-000485,OPP-00108,2,3,2026-02-19 06:52:19,USR-0035,2026-04-01 05:30:00
HIS-000486,OPP-00108,3,4,2026-03-17 16:53:38,USR-0035,2026-04-01 05:30:00
HIS-000487,OPP-00109,0,1,2025-12-14 08:14:22,USR-0024,2026-04-01 05:30:00
HIS-000488,OPP-00109,1,2,2026-01-04 09:50:47,USR-0024,2026-04-01 05:30:00
HIS-000489,OPP-00109,2,3,2026-01-05 21:24:13,USR-0024,2026-04-01 05:30:00
HIS-000490,OPP-00109,3,4,2026-01-13 10:50:18,USR-0024,2026-04-01 05:30:00
HIS-000491,OPP-00109,4,6,2026-01-15 07:14:36,USR-0024,2026-04-01 05:30:00
HIS-000492,OPP-00110,0,1,2025-11-06 06:06:11,USR-0025,2025-11-05 06:06:11
HIS-000493,OPP-00110,1,2,2025-11-21 06:25:27,USR-0025,2026-04-01 05:30:00
HIS-000494,OPP-00110,2,3,2025-11-25 08:46:43,USR-0025,2026-04-01 05:30:00
HIS-000495,OPP-00110,3,4,2025-11-29 10:11:13,USR-0025,2026-04-01 05:30:00
HIS-000496,OPP-00110,4,6,2025-12-07 05:43:25,USR-0025,2026-04-01 05:30:00
HIS-000497,OPP-00111,0,1,2026-01-21 09:05:25,USR-0024,2026-04-01 05:30:00
HIS-000498,OPP-00111,1,2,2026-02-02 19:18:08,USR-0024,2026-04-01 05:30:00
HIS-000499,OPP-00111,2,3,2026-02-03 20:01:18,USR-0024,2026-04-01 05:30:00
HIS-000500,OPP-00111,3,4,2026-02-05 00:58:51,USR-0024,2026-04-01 05:30:00
HIS-000501,OPP-00111,4,6,2026-02-10 04:49:27,USR-0024,2026-04-01 05:30:00
HIS-000502,OPP-00112,0,1,2026-02-08 03:07:37,USR-0026,2026-04-01 05:30:00
HIS-000503,OPP-00112,1,2,2026-02-17 00:55:35,USR-0026,2026-04-01 05:30:00
HIS-000504,OPP-00112,2,3,2026-02-17 02:36:35,USR-0026,2026-04-01 05:30:00
HIS-000505,OPP-00112,3,4,2026-02-18 02:12:49,USR-0026,2026-04-01 05:30:00
HIS-000506,OPP-00112,4,5,2026-02-18 04:48:24,USR-0026,2026-04-01 05:30:00
HIS-000507,OPP-00113,0,1,2025-11-02 20:18:57,USR-0024,2026-04-01 05:30:00
HIS-000508,OPP-00113,1,2,2025-11-06 07:24:31,USR-0024,2026-04-01 05:30:00
HIS-000509,OPP-00113,2,3,2025-11-08 11:28:31,USR-0024,2026-04-01 05:30:00
HIS-000510,OPP-00113,3,4,2025-11-09 14:41:38,USR-0024,2026-04-01 05:30:00
HIS-000511,OPP-00113,4,6,2025-11-21 12:08:42,USR-0024,2026-04-01 05:30:00
HIS-000512,OPP-00114,0,1,2025-11-09 11:50:26,USR-0033,2026-04-01 05:30:00
HIS-000513,OPP-00114,1,2,2026-01-29 04:42:57,USR-0033,2026-04-01 05:30:00
HIS-000514,OPP-00114,2,3,2026-02-01 19:39:09,USR-0033,2026-04-01 05:30:00
HIS-000515,OPP-00114,3,4,2026-03-21 02:51:28,USR-0033,2026-04-01 05:30:00
HIS-000516,OPP-00115,0,1,2025-11-01 20:07:50,USR-0032,2025-10-31 20:07:50
HIS-000517,OPP-00115,1,2,2025-12-04 17:43:35,USR-0032,2026-04-01 05:30:00
HIS-000518,OPP-00115,2,3,2025-12-11 03:03:47,USR-0032,2026-04-01 05:30:00
HIS-000519,OPP-00115,3,4,2025-12-12 12:11:55,USR-0032,2026-04-01 05:30:00
HIS-000520,OPP-00115,4,6,2025-12-25 07:40:22,USR-0032,2026-04-01 05:30:00
HIS-000521,OPP-00116,0,1,2026-02-21 07:14:13,USR-0032,2026-04-01 05:30:00
HIS-000522,OPP-00116,1,2,2026-03-13 00:34:10,USR-0032,2026-04-01 05:30:00
HIS-000523,OPP-00116,2,3,2026-03-25 18:09:02,USR-0032,2026-04-01 05:30:00
HIS-000524,OPP-00117,0,1,2026-01-09 22:17:55,USR-0029,2026-04-01 05:30:00
HIS-000525,OPP-00117,1,2,2026-01-17 02:28:20,USR-0029,2026-04-01 05:30:00
HIS-000526,OPP-00117,2,3,2026-01-22 13:42:32,USR-0029,2026-04-01 05:30:00
HIS-000527,OPP-00117,3,4,2026-01-23 06:55:58,USR-0029,2026-04-01 05:30:00
HIS-000528,OPP-00117,4,6,2026-01-27 03:27:02,USR-0029,2026-04-01 05:30:00
HIS-000529,OPP-00118,0,1,2026-03-29 01:11:34,USR-0025,2026-04-01 05:30:00
HIS-000530,OPP-00119,0,1,2026-01-11 06:37:47,USR-0026,2026-04-01 05:30:00
HIS-000531,OPP-00119,1,2,2026-02-05 10:31:29,USR-0026,2026-04-01 05:30:00
HIS-000532,OPP-00119,2,3,2026-02-13 01:54:10,USR-0026,2026-04-01 05:30:00
HIS-000533,OPP-00119,3,4,2026-02-19 09:41:18,USR-0026,2026-04-01 05:30:00
HIS-000534,OPP-00119,4,6,2026-02-24 06:39:07,USR-0026,2026-04-01 05:30:00
HIS-000535,OPP-00120,0,1,2025-12-11 02:25:36,USR-0023,2026-04-01 05:30:00
HIS-000536,OPP-00120,1,2,2025-12-22 03:56:37,USR-0023,2026-04-01 05:30:00
HIS-000537,OPP-00120,2,3,2025-12-28 23:22:24,USR-0023,2026-04-01 05:30:00
HIS-000538,OPP-00120,3,4,2025-12-30 22:20:51,USR-0023,2026-04-01 05:30:00
HIS-000539,OPP-00120,4,5,2026-01-03 12:19:22,USR-0023,2026-04-01 05:30:00
HIS-000540,OPP-00121,0,1,2026-01-31 16:50:41,USR-0028,2026-04-01 05:30:00
HIS-000541,OPP-00121,1,2,2026-02-16 10:16:17,USR-0028,2026-04-01 05:30:00
HIS-000542,OPP-00121,2,3,2026-02-21 14:47:07,USR-0028,2026-04-01 05:30:00
HIS-000543,OPP-00121,3,4,2026-03-08 10:42:59,USR-0028,2026-04-01 05:30:00
HIS-000544,OPP-00121,4,6,2026-03-08 23:17:36,USR-0028,2026-04-01 05:30:00
HIS-000545,OPP-00122,0,1,2025-12-25 03:02:36,USR-0036,2026-04-01 05:30:00
HIS-000546,OPP-00122,1,2,2026-01-06 11:05:30,USR-0036,2026-04-01 05:30:00
HIS-000547,OPP-00122,2,3,2026-01-12 23:24:39,USR-0036,2026-04-01 05:30:00
HIS-000548,OPP-00122,3,4,2026-01-15 14:09:14,USR-0036,2026-04-01 05:30:00
HIS-000549,OPP-00122,4,6,2026-01-29 11:22:06,USR-0036,2026-04-01 05:30:00
HIS-000550,OPP-00123,0,1,2025-12-22 10:57:18,USR-0029,2026-04-01 05:30:00
HIS-000551,OPP-00123,1,2,2026-01-05 05:16:22,USR-0029,2026-04-01 05:30:00
HIS-000552,OPP-00123,2,3,2026-01-06 21:06:56,USR-0029,2026-04-01 05:30:00
HIS-000553,OPP-00123,3,4,2026-01-11 09:41:36,USR-0029,2026-04-01 05:30:00
HIS-000554,OPP-00123,4,6,2026-01-17 10:44:23,USR-0029,2026-04-01 05:30:00
HIS-000555,OPP-00124,0,1,2025-12-06 03:09:43,USR-0028,2026-04-01 05:30:00
HIS-000556,OPP-00124,1,2,2025-12-07 20:04:17,USR-0028,2026-04-01 05:30:00
HIS-000557,OPP-00124,2,3,2025-12-18 08:10:31,USR-0028,2026-04-01 05:30:00
HIS-000558,OPP-00124,3,4,2025-12-20 10:18:07,USR-0028,2026-04-01 05:30:00
HIS-000559,OPP-00124,4,6,2025-12-21 07:28:43,USR-0028,2026-04-01 05:30:00
HIS-000560,OPP-00125,0,1,2025-09-25 16:09:15,USR-0024,2026-04-01 05:30:00
HIS-000561,OPP-00125,1,2,2025-10-04 00:21:24,USR-0024,2026-04-01 05:30:00
HIS-000562,OPP-00125,2,3,2025-10-08 19:24:37,USR-0024,2026-04-01 05:30:00
HIS-000563,OPP-00125,3,4,2025-10-12 07:27:00,USR-0024,2026-04-01 05:30:00
HIS-000564,OPP-00125,4,6,2025-10-19 01:21:24,USR-0024,2025-10-18 01:21:24
HIS-000565,OPP-00126,0,1,2026-01-14 00:23:54,USR-0029,2026-04-01 05:30:00
HIS-000566,OPP-00126,1,2,2026-01-27 09:44:38,USR-0029,2026-04-01 05:30:00
HIS-000567,OPP-00126,2,3,2026-01-28 00:30:01,USR-0029,2026-04-01 05:30:00
HIS-000568,OPP-00126,3,4,2026-01-30 10:12:53,USR-0029,2026-04-01 05:30:00
HIS-000569,OPP-00126,4,6,2026-02-14 16:38:06,USR-0029,2026-02-13 16:38:06
HIS-000570,OPP-00127,0,1,2025-12-31 05:21:45,USR-0029,2026-04-01 05:30:00
HIS-000571,OPP-00127,1,2,2026-01-08 08:06:25,USR-0029,2026-04-01 05:30:00
HIS-000572,OPP-00127,2,3,2026-01-27 21:26:43,USR-0029,2026-04-01 05:30:00
HIS-000573,OPP-00127,3,4,2026-01-28 16:49:48,USR-0029,2026-04-01 05:30:00
HIS-000574,OPP-00127,4,6,2026-01-31 06:13:10,USR-0029,2026-04-01 05:30:00
HIS-000575,OPP-00128,0,1,2026-03-30 12:36:00,USR-0033,2026-04-01 05:30:00
HIS-000576,OPP-00129,0,1,2025-12-13 18:45:19,USR-0023,2026-04-01 05:30:00
HIS-000577,OPP-00129,1,2,2025-12-27 17:50:38,USR-0023,2026-04-01 05:30:00
HIS-000578,OPP-00129,2,3,2026-01-02 06:46:30,USR-0023,2026-04-01 05:30:00
HIS-000579,OPP-00129,3,4,2026-01-02 08:43:50,USR-0023,2026-04-01 05:30:00
HIS-000580,OPP-00129,4,6,2026-01-05 03:52:36,USR-0023,2026-04-01 05:30:00
HIS-000581,OPP-00130,0,1,2025-11-27 15:59:44,USR-0024,2026-04-01 05:30:00
HIS-000582,OPP-00130,1,2,2025-12-04 07:40:56,USR-0024,2026-04-01 05:30:00
