opp_id,account_id,owner_id,opp_name,opp_stage,opp_stage_num,opp_amount,currency,opp_type,lead_source,is_partner_sourced,created_date,close_date,is_won,is_closed,is_test,source_hs_contact_id,source_sf_lead_id,_synced_at
OPP-00500,ACC-00342,USR-0037,"Austin, Day and Johnson - Renewal #00500",Closed Lost,6,17805.26,USD,Renewal,,false,2026-01-23,2026-02-23,false,true,false,,,2026-04-01 05:30:00
OPP-00501,ACC-00502,USR-0038,Torres and Sons - Renewal #00501,Proposal,3,17181.50,USD,Renewal,,false,2025-12-02,,false,false,false,,,2026-04-01 05:30:00
OPP-00502,ACC-00046,USR-0040,"Ferrell, Jones and Lewis - Renewal #00502",Discovery,1,109052.00,USD,Renewal,,false,2026-03-17,,false,false,false,,,2026-04-01 05:30:00
OPP-00503,ACC-00709,USR-0040,"Allen, Davenport and Price - Renewal #00503",Proposal,3,60828.25,USD,Renewal,,false,2026-02-16,,false,false,false,,,2026-04-01 05:30:00
OPP-00504,ACC-01188,USR-0038,"Morgan, Sherman and Williams - Renewal #00504",Closed Lost,6,24173.28,USD,Renewal,,false,2025-10-27,2025-11-16,false,true,false,,,2026-04-01 05:30:00
OPP-00505,ACC-00946,USR-0038,Gomez and Sons - Expansion #00505,Demo,2,15849.46,USD,Expansion,,false,2026-01-29,,false,false,false,,,2026-04-01 05:30:00
OPP-00506,ACC-00584,USR-0037,Butler and Sons - Expansion #00506,Closed Lost,6,17296.46,USD,Expansion,,false,2026-02-06,2026-03-18,false,true,false,,,2026-04-01 05:30:00
OPP-00507,ACC-00990,USR-0039,Baker and Sons - Renewal #00507,Closed Lost,6,0.00,USD,Renewal,,false,2025-12-06,2026-02-07,false,true,false,,,2026-04-01 05:30:00
OPP-00508,ACC-01184,USR-0037,"Rodriguez, Prince and Vasquez - Renewal #00508",Closed Won,5,11148.98,USD,Renewal,,false,2025-09-07,2025-09-29,true,true,false,,,2026-04-01 05:30:00
OPP-00509,ACC-00636,USR-0038,Mendez-Mayer - Renewal #00509,Discovery,1,12780.81,USD,Renewal,,false,2026-03-19,,false,false,false,,,2026-04-01 05:30:00
OPP-00510,ACC-00466,USR-0037,"Carter, Garcia and Murphy - Renewal #00510",Closed Lost,6,31025.10,USD,Renewal,,false,2025-10-21,2025-12-15,false,true,false,,,2026-04-01 05:30:00
OPP-00511,ACC-00028,USR-0038,Russell Group - Renewal #00511,Closed Won,5,50801.98,USD,Renewal,,false,2025-10-22,2026-02-03,true,true,false,,,2026-04-01 05:30:00
OPP-00512,ACC-00259,USR-0037,Harvey-Allen - Renewal #00512,Closed Won,5,37934.80,USD,Renewal,,false,2025-11-17,2025-12-31,true,true,false,,,2026-04-01 05:30:00
OPP-00513,ACC-01188,USR-0038,"Morgan, Sherman and Williams - Expansion #00513",Closed Won,5,24706.07,USD,Expansion,,false,2025-10-20,2025-11-11,true,true,false,,,2026-04-01 05:30:00
OPP-00514,ACC-00500,USR-0038,"Matthews, Saunders and Anderson - Renewal #00514",Discovery,1,33862.96,USD,Renewal,,false,2026-03-29,,false,false,false,,,2026-04-01 05:30:00
OPP-00515,ACC-00490,USR-0040,Hicks-Martinez - Expansion #00515,Proposal,3,61684.49,USD,Expansion,,false,2025-10-27,,false,false,false,,,2026-04-01 05:30:00
OPP-00516,ACC-00381,USR-0038,"Cole, Glass and Cunningham - Renewal #00516",Closed Lost,6,125795.81,USD,Renewal,,false,2025-09-08,2025-10-26,false,true,false,,,2026-04-01 05:30:00
OPP-00517,ACC-01140,USR-0038,"Jones, Cummings and Conway - Renewal #00517",Proposal,3,18751.77,USD,Renewal,,false,2026-02-26,,false,false,false,,,2026-04-01 05:30:00
OPP-00518,ACC-00893,USR-0037,Williams Inc - Renewal #00518,Discovery,1,30951.17,USD,Renewal,,false,2026-03-25,,false,false,false,,,2026-04-01 05:30:00
OPP-00519,ACC-00794,USR-0037,Edwards Group - Expansion #00519,Demo,2,33266.49,USD,Expansion,,false,2026-03-08,,false,false,false,,,2026-04-01 05:30:00
OPP-00520,ACC-00992,USR-0038,Williams Group - Renewal #00520,Closed Lost,6,34490.70,USD,Renewal,,false,2025-09-22,2025-11-24,false,true,false,,,2026-04-01 05:30:00
OPP-00521,ACC-00794,USR-0038,Edwards Group - Expansion #00521,Closed Lost,6,33496.16,USD,Expansion,,false,2026-01-20,2026-03-28,false,true,false,,,2026-04-01 05:30:00
OPP-00522,ACC-01042,USR-0037,Powell-Montgomery - Expansion #00522,Closed Lost,6,62453.56,USD,Expansion,,false,2026-01-06,2026-03-10,false,true,false,,,2026-04-01 05:30:00
OPP-00523,ACC-00783,USR-0037,Rose-Fowler - Expansion #00523,Closed Won,5,13873.05,USD,Expansion,,false,2026-01-20,2026-03-12,true,true,false,,,2026-04-01 05:30:00
OPP-00524,ACC-00741,USR-0037,Carter-Neal - Expansion #00524,Discovery,1,35889.66,USD,Expansion,,false,2026-03-18,,false,false,false,,,2026-04-01 05:30:00
OPP-00525,ACC-00784,USR-0037,"Price, Long and Wilson - Renewal #00525",Closed Lost,6,32587.78,USD,Renewal,,false,2026-01-10,2026-03-27,false,true,false,,,2026-04-01 05:30:00
OPP-00526,ACC-00233,,Hoover-Campbell - Expansion #00526,Closed Lost,6,0.00,USD,Expansion,,false,2025-12-12,2026-03-12,false,true,false,,,2026-04-01 05:30:00
OPP-00527,ACC-00803,USR-0037,Dunn-Wilson - Renewal #00527,Negotiation,4,,USD,Renewal,,false,2025-12-19,,false,false,false,,,2026-04-01 05:30:00
OPP-00528,ACC-01074,USR-0037,Byrd-Holloway - Renewal #00528,Closed Lost,6,42383.93,USD,Renewal,,false,2026-03-04,2026-03-31,false,true,false,,,2026-04-01 05:30:00
OPP-00529,ACC-00402,USR-0037,"Hale, Myers and Larson - Expansion #00529",Closed Lost,6,17046.41,USD,Expansion,,false,2026-02-20,2026-03-16,false,true,false,,,2026-04-01 05:30:00
OPP-00530,ACC-00304,USR-0037,"Harper, Smith and Buchanan - Renewal #00530",Closed Won,5,44877.13,USD,Renewal,,false,2025-11-10,2025-12-17,true,true,false,,,2026-04-01 05:30:00
OPP-00531,ACC-00094,USR-0039,Mitchell-Jordan - Renewal #00531,Negotiation,4,139665.68,USD,Renewal,,false,2025-12-27,,false,false,false,,,2026-04-01 05:30:00
OPP-00532,ACC-00584,USR-0038,Butler and Sons - Renewal #00532,Closed Lost,6,,USD,Renewal,,false,2026-01-07,2026-02-10,false,true,false,,,2026-04-01 05:30:00
OPP-00533,ACC-00295,USR-0037,"Avery, Horton and Fernandez - Renewal #00533",Closed Lost,6,13733.24,USD,Renewal,,false,2026-01-21,2026-03-29,false,true,false,,,2026-04-01 05:30:00
OPP-00534,ACC-00244,USR-0039,Garcia-Lozano - Expansion #00534,Closed Won,5,80425.56,USD,Expansion,,false,2025-12-01,2026-02-14,true,true,false,,,2026-04-01 05:30:00
OPP-00535,ACC-00080,USR-0040,White-Estes - Expansion #00535,Discovery,1,146069.62,EUR,Expansion,,false,2026-03-10,,false,false,false,,,2026-04-01 05:30:00
OPP-00536,ACC-00991,USR-0037,"Jones, Scott and Rodriguez - Renewal #00536",Closed Won,5,35388.15,USD,Renewal,,false,2025-11-16,2026-01-29,true,true,false,,,2026-04-01 05:30:00
OPP-00537,ACC-01097,USR-0039,Mason Ltd - Renewal #00537,Proposal,3,109956.95,USD,Renewal,,false,2026-02-11,,false,false,false,,,2026-04-01 05:30:00
OPP-00538,ACC-00280,USR-0038,Coffey-Phillips - Expansion #00538,Closed Lost,6,16220.22,USD,Expansion,,false,2025-09-29,2025-11-20,false,true,false,,,2026-04-01 05:30:00
OPP-00539,ACC-00676,USR-0040,Murray-Oconnor - Renewal #00539,Closed Lost,6,46820.63,USD,Renewal,,false,2025-10-11,2026-01-03,false,true,false,,,2026-04-01 05:30:00
OPP-00540,ACC-00745,USR-0037,Vargas PLC - Renewal #00540,Closed Won,5,23832.70,USD,Renewal,,false,2025-11-17,2026-02-23,true,true,false,,,2026-04-01 05:30:00
OPP-00541,ACC-00688,USR-0038,Nichols-Mitchell - Renewal #00541,Demo,2,23023.18,USD,Renewal,,false,2026-02-16,,false,false,false,,,2026-04-01 05:30:00
OPP-00542,ACC-00111,USR-0037,"Simmons, Meadows and Griffin - Renewal #00542",Proposal,3,25168.31,USD,Renewal,,false,2026-02-26,,false,false,false,,,2026-04-01 05:30:00
OPP-00543,ACC-00004,USR-0037,"Arroyo, Miller and Tucker - Expansion #00543",Negotiation,4,63694.47,USD,Expansion,,false,2026-02-21,,false,false,false,,,2026-04-01 05:30:00
OPP-00544,ACC-00927,USR-0038,Baker-Wilson - Renewal #00544,Negotiation,4,38645.55,USD,Renewal,,false,2026-03-01,,false,false,false,,,2026-04-01 05:30:00
OPP-00545,ACC-00381,USR-0038,"Cole, Glass and Cunningham - Expansion #00545",Closed Lost,6,20015.97,EUR,Expansion,,false,2025-09-27,2026-02-17,false,true,false,,,2026-04-01 05:30:00
OPP-00546,ACC-01059,USR-0037,Hill Group - Renewal #00546,Closed Lost,6,21506.59,USD,Renewal,,false,2025-10-31,2025-11-29,false,true,false,,,2026-04-01 05:30:00
OPP-00547,ACC-00312,USR-0040,Smith and Sons - Renewal #00547,Closed Lost,6,48244.24,USD,Renewal,,false,2025-09-13,2025-12-16,false,true,false,,,2026-04-01 05:30:00
OPP-00548,ACC-00106,USR-0037,Robinson-Brock - Renewal #00548,Negotiation,4,34084.65,USD,Renewal,,false,2026-02-08,,false,false,false,,,2026-04-01 05:30:00
OPP-00549,ACC-00776,USR-0039,Foster-Mclaughlin - Renewal #00549,Demo,2,90611.64,USD,Renewal,,false,2026-02-17,,false,false,false,,,2026-04-01 05:30:00
OPP-00550,ACC-00227,USR-0038,Jimenez Ltd - Renewal #00550,Closed Won,5,36336.18,USD,Renewal,,false,2025-11-22,2026-02-21,true,true,false,,,2026-04-01 05:30:00
OPP-00551,ACC-00885,USR-0038,"Logan, Le and Jackson - Expansion #00551",Closed Lost,6,25348.99,USD,Expansion,,false,2026-02-02,2026-03-29,false,true,false,,,2026-04-01 05:30:00
OPP-00552,ACC-00825,USR-0040,Gibson-Freeman - Renewal #00552,Closed Won,5,74180.60,USD,Renewal,,false,2026-01-17,2026-03-12,true,true,false,,,2026-04-01 05:30:00
OPP-00553,ACC-00753,USR-0004,Ferguson-Mclean - Renewal #00553,Closed Won,5,62767.42,USD,Renewal,,false,2025-09-26,2025-11-06,true,true,false,,,2026-04-01 05:30:00
OPP-00554,ACC-00578,USR-0040,Smith PLC - Expansion #00554,Demo,2,106788.95,USD,Expansion,,false,2026-02-19,,false,false,false,,,2026-04-01 05:30:00
OPP-00555,ACC-01089,USR-0038,"White, Davis and Anderson - Renewal #00555",Closed Won,5,27699.39,USD,Renewal,,false,2025-12-17,2026-03-09,true,true,false,,,2026-04-01 05:30:00
OPP-00556,ACC-01174,USR-0040,Gutierrez-Hawkins - Renewal #00556,Negotiation,4,67652.24,USD,Renewal,,false,2026-02-08,,false,false,false,,,2026-04-01 05:30:00
OPP-00557,ACC-00466,USR-0037,"Carter, Garcia and Murphy - Renewal #00557",Closed Won,5,59281.97,USD,Renewal,,false,2025-09-21,2025-12-13,true,true,false,,,2026-04-01 05:30:00
OPP-00558,ACC-00499,USR-0038,Humphrey PLC - Renewal #00558,Discovery,1,40467.85,USD,Renewal,,false,2026-03-25,,false,false,false,,,2026-04-01 05:30:00
OPP-00559,ACC-00168,USR-0037,Holt-Torres - Expansion #00559,Closed Lost,6,38702.23,USD,Expansion,,false,2025-10-11,2025-11-27,false,true,false,,,2026-04-01 05:30:00
OPP-00560,ACC-01167,USR-0004,Walton LLC - Expansion #00560,Closed Lost,6,32102.51,USD,Expansion,,false,2025-10-28,2025-12-15,false,true,false,,,2026-04-01 05:30:00
OPP-00561,ACC-01198,USR-0037,Waller-Chavez - Expansion #00561,Closed Won,5,15176.55,USD,Expansion,,false,2025-12-02,2026-01-27,true,true,false,,,2026-04-01 05:30:00
OPP-00562,ACC-00506,USR-0038,"Ferguson, Shaw and Jackson - Expansion #00562",Closed Lost,6,20818.44,USD,Expansion,,false,2025-10-11,2025-12-06,false,true,false,,,2026-04-01 05:30:00
OPP-00563,ACC-00961,USR-0037,Garcia Ltd - Expansion #00563,Negotiation,4,15846.74,USD,Expansion,,false,2026-01-15,,false,false,false,,,2026-04-01 05:30:00
OPP-00564,ACC-00451,USR-0038,Anderson-Bell - Renewal #00564,Discovery,1,11220.06,USD,Renewal,,false,2026-03-25,,false,false,false,,,2026-04-01 05:30:00
OPP-00565,ACC-00249,USR-0039,"James, Stewart and Higgins - Renewal #00565",Negotiation,4,51199.01,USD,Renewal,,false,2026-02-18,,false,false,false,,,2026-04-01 05:30:00
OPP-00566,ACC-00909,USR-0037,Hall LLC - Renewal #00566,Demo,2,24854.09,USD,Renewal,,false,2026-03-04,,false,false,false,,,2026-04-01 05:30:00
OPP-00567,ACC-01121,USR-0040,"Wagner, Martinez and Dawson - Expansion #00567",Closed Won,5,65244.28,USD,Expansion,,false,2025-11-08,2026-02-20,true,true,false,,,2026-04-01 05:30:00
OPP-00568,ACC-00233,USR-0037,Hoover-Campbell - Renewal #00568,Closed Won,5,13678.93,USD,Renewal,,false,2025-12-21,2026-03-04,true,true,false,,,2026-04-01 05:30:00
OPP-00569,ACC-01153,USR-0038,Pruitt-Webb - Renewal #00569,Closed Won,5,10370.12,USD,Renewal,,false,2025-10-24,2025-12-02,true,true,false,,,2026-04-01 05:30:00
OPP-00570,ACC-00190,USR-0038,"Branch, Torres and Oliver - Renewal #00570",Closed Won,5,16240.87,USD,Renewal,,false,2025-12-17,2026-02-24,true,true,false,,,2026-04-01 05:30:00
OPP-00571,ACC-00114,USR-0038,"Ramirez, Strickland and Washington - Expansion #00571",Closed Won,5,20918.91,USD,Expansion,,false,2026-02-19,2026-03-23,true,true,false,,,2026-04-01 05:30:00
OPP-00572,ACC-01182,USR-0039,Smith LLC - Renewal #00572,Demo,2,73170.26,USD,Renewal,,false,2026-03-02,,false,false,false,,,2026-04-01 05:30:00
OPP-00573,ACC-00463,USR-0039,"Jimenez, Glass and Stone - Expansion #00573",Discovery,1,36576.50,USD,Expansion,,false,2026-02-14,,false,false,false,,,2026-04-01 05:30:00
OPP-00574,ACC-00391,USR-0040,"Lopez, Jacobs and Mason - Renewal #00574",Discovery,1,83832.82,USD,Renewal,,false,2026-03-26,,false,false,false,,,2026-04-01 05:30:00
OPP-00575,ACC-01003,USR-0040,"Martin, Preston and Moore - Renewal #00575",Proposal,3,31301.34,USD,Renewal,,false,2026-01-26,,false,false,false,,,2026-04-01 05:30:00
OPP-00576,ACC-00369,USR-0039,Collier-Gillespie - Renewal #00576,Negotiation,4,,USD,Renewal,,false,2025-12-25,,false,false,false,,,2026-04-01 05:30:00
OPP-00577,ACC-00238,USR-0037,Pollard and Sons - Expansion #00577,Closed Won,5,13786.47,USD,Expansion,,false,2025-11-29,2026-01-28,true,true,false,,,2026-04-01 05:30:00
OPP-00578,ACC-00642,USR-0038,"Holder, Young and Hendricks - Expansion #00578",Negotiation,4,63368.05,USD,Expansion,,false,2026-03-01,,false,false,false,,,2026-04-01 05:30:00
OPP-00579,ACC-00913,USR-0039,Barnes Inc - Renewal #00579,Closed Won,5,110814.10,USD,Renewal,,false,2025-11-30,2026-01-09,true,true,false,,,2026-04-01 05:30:00
OPP-00580,ACC-00857,USR-0039,Goodwin PLC - Renewal #00580,Closed Won,5,92515.15,USD,Renewal,,false,2025-12-13,2026-03-08,true,true,false,,,2026-04-01 05:30:00
OPP-00581,ACC-00340,USR-0038,"Richardson, Farmer and Andrews - Expansion #00581",Closed Won,5,17374.47,USD,Expansion,,false,2025-12-14,2026-01-13,true,true,false,,,2026-04-01 05:30:00
OPP-00582,ACC-00723,USR-0038,Ward-Nelson - Expansion #00582,Closed Won,5,22135.23,USD,Expansion,,false,2026-01-23,2026-03-14,true,true,false,,,2026-04-01 05:30:00
OPP-00583,ACC-00784,USR-0037,"Price, Long and Wilson - Renewal #00583",Discovery,1,,USD,Renewal,,false,2026-03-21,,false,false,false,,,2026-04-01 05:30:00
OPP-00584,ACC-00966,USR-0039,Drake-Wolfe - Expansion #00584,Discovery,1,61228.61,USD,Expansion,,false,2026-03-23,,false,false,false,,,2026-04-01 05:30:00
OPP-00585,ACC-00074,USR-0037,Torres-Pope - Expansion #00585,Closed Won,5,15980.06,USD,Expansion,,false,2026-01-04,2026-02-14,true,true,false,,,2026-04-01 05:30:00
OPP-00586,ACC-00570,USR-0038,Williams-Moses - Expansion #00586,Closed Won,5,28540.75,USD,Expansion,,false,2025-10-22,2025-11-23,true,true,false,,,2026-04-01 05:30:00
OPP-00587,ACC-00473,USR-0038,Cisneros and Sons - Expansion #00587,Closed Lost,6,39477.72,USD,Expansion,,false,2025-12-21,2026-01-14,false,true,false,,,2026-04-01 05:30:00
OPP-00588,ACC-01064,USR-0039,Curry-Barker - Renewal #00588,Negotiation,4,185109.34,USD,Renewal,,false,2026-01-03,,false,false,false,,,2026-04-01 05:30:00
OPP-00589,ACC-00116,USR-0040,"Mitchell, Nelson and Flores - Expansion #00589",Demo,2,0.00,USD,Expansion,,false,2026-03-03,,false,false,false,,,2026-04-01 05:30:00
OPP-00590,ACC-00603,USR-0037,"Young, Contreras and Marshall - Renewal #00590",Demo,2,0.00,USD,Renewal,,false,2026-03-19,,false,false,false,,,2026-04-01 05:30:00
OPP-00591,ACC-00385,USR-0039,"Brown, Romero and Collins - Renewal #00591",Closed Lost,6,106620.47,USD,Renewal,,false,2025-10-04,2025-11-22,false,true,false,,,2026-04-01 05:30:00
OPP-00592,ACC-00722,USR-0038,Smith LLC - Renewal #00592,Negotiation,4,16947.47,USD,Renewal,,false,2026-02-28,,false,false,false,,,2026-04-01 05:30:00
OPP-00593,ACC-00072,USR-0040,"Rodriguez, Brennan and Garrison - Renewal #00593",Closed Won,5,80833.25,USD,Renewal,,false,2025-09-23,2025-11-30,true,true,false,,,2026-04-01 05:30:00
OPP-00594,ACC-00033,USR-0038,"Stanley, Tucker and Lee - Renewal #00594",Closed Lost,6,13881.61,USD,Renewal,,false,2026-02-01,2026-03-30,false,true,false,,,2026-04-01 05:30:00
OPP-00595,ACC-00551,USR-0038,"Harvey, Randall and Hernandez - Renewal #00595",Closed Won,5,18290.38,USD,Renewal,,false,2025-09-12,2025-11-19,true,true,false,,,2026-04-01 05:30:00
OPP-00596,ACC-00741,USR-0037,Carter-Neal - Renewal #00596,Closed Won,5,18348.95,USD,Renewal,,false,2025-11-21,2026-01-21,true,true,false,,,2026-04-01 05:30:00
OPP-00597,ACC-00280,USR-0037,Coffey-Phillips - Renewal #00597,Closed Lost,6,12146.82,USD,Renewal,,false,2025-10-25,2025-11-27,false,true,false,,,2026-04-01 05:30:00
OPP-00598,ACC-00893,USR-0038,Williams Inc - Renewal #00598,Proposal,3,43765.70,USD,Renewal,,false,2026-03-16,,false,false,false,,,2026-04-01 05:30:00
OPP-00599,ACC-00157,USR-0039,"Adams, Christian and Rivas - Renewal #00599",Closed Lost,6,102787.47,USD,Renewal,,false,2025-10-15,2025-12-15,false,true,false,,,2026-04-01 05:30:00
OPP-00600,ACC-00761,USR-0038,"Burgess, Grant and Watts - Renewal #00600",Closed Won,5,24041.56,USD,Renewal,,false,2025-09-23,2025-11-28,true,true,false,,,2026-04-01 05:30:00
OPP-00601,ACC-00749,USR-0040,Fuentes Group - Renewal #00601,Demo,2,113347.73,USD,Renewal,,false,2026-02-11,,false,false,false,,,2026-04-01 05:30:00
OPP-00602,ACC-00312,USR-0039,Smith and Sons - Renewal #00602,Closed Won,5,70441.38,USD,Renewal,,false,2025-09-17,2025-11-30,true,true,false,,,2026-04-01 05:30:00
OPP-00603,ACC-00533,USR-0039,Williams-Williams - Renewal #00603,Closed Won,5,146474.43,USD,Renewal,,false,2025-10-04,2026-02-04,true,true,false,,,2026-04-01 05:30:00
OPP-00604,ACC-01019,USR-0039,"Contreras, Miller and Cooper - Renewal #00604",Demo,2,70264.02,USD,Renewal,,false,2026-02-05,,false,false,false,,,2026-04-01 05:30:00
OPP-00605,ACC-00502,USR-0038,Torres and Sons - Expansion #00605,Closed Won,5,0.00,USD,Expansion,,false,2025-12-12,2026-01-31,true,true,false,,,2026-04-01 05:30:00
OPP-00606,ACC-00072,USR-0027,"Rodriguez, Brennan and Garrison - Expansion #00606",Closed Lost,6,0.00,USD,Expansion,,false,2025-09-05,2025-10-23,false,true,false,,,2026-04-01 05:30:00
OPP-00607,ACC-00482,USR-0039,Green LLC - Renewal #00607,Closed Lost,6,203795.32,USD,Renewal,,false,2025-11-26,2026-01-10,false,true,false,,,2026-04-01 05:30:00
OPP-00608,ACC-00297,USR-0040,Bass PLC - Expansion #00608,Closed Lost,6,82119.11,USD,Expansion,,false,2025-09-20,2025-10-18,false,true,false,,,2026-04-01 05:30:00
OPP-00609,ACC-00381,USR-0037,"Cole, Glass and Cunningham - Renewal #00609",Proposal,3,46243.17,USD,Renewal,,false,2025-12-13,,false,false,false,,,2026-04-01 05:30:00
OPP-00610,ACC-01050,USR-0037,Adams-Butler - Renewal #00610,Negotiation,4,47439.13,USD,Renewal,,false,2026-02-22,,false,false,false,,,2026-04-01 05:30:00
OPP-00611,ACC-00302,USR-0038,Lopez-Martinez - Renewal #00611,Discovery,1,20768.56,USD,Renewal,,false,2026-03-22,,false,false,false,,,2026-04-01 05:30:00
OPP-00612,ACC-00825,USR-0040,Gibson-Freeman - Renewal #00612,Closed Lost,6,89823.58,USD,Renewal,,false,2025-09-21,2025-11-30,false,true,false,,,2026-04-01 05:30:00
OPP-00613,ACC-00527,USR-0004,Landry PLC - Renewal #00613,Closed Won,5,,USD,Renewal,,false,2026-02-15,2026-03-23,true,true,false,,,2026-04-01 05:30:00
OPP-00614,ACC-00533,USR-0027,Williams-Williams - Renewal #00614,Proposal,3,53230.80,USD,Renewal,,false,2026-01-15,,false,false,false,,,2026-04-01 05:30:00
OPP-00615,ACC-00793,USR-0038,Burns and Sons - Renewal #00615,Closed Won,5,17711.36,USD,Renewal,,false,2025-09-21,2025-11-10,true,true,false,,,2026-04-01 05:30:00
OPP-00616,ACC-00145,USR-0038,Johnston-Odonnell - Renewal #00616,Closed Lost,6,29300.97,USD,Renewal,,false,2025-10-15,2025-12-11,false,true,false,,,2026-04-01 05:30:00
OPP-00617,ACC-00854,USR-0037,Bell-Lewis - Renewal #00617,Closed Lost,6,,USD,Renewal,,false,2025-10-16,2025-12-05,false,true,false,,,2026-04-01 05:30:00
OPP-00618,ACC-00314,USR-0037,"Fisher, Wilson and Brown - Expansion #00618",Closed Won,5,10709.34,USD,Expansion,,false,2025-12-20,2026-03-29,true,true,false,,,2026-04-01 05:30:00
OPP-00619,ACC-00601,USR-0038,Turner-Sharp - Renewal #00619,Closed Lost,6,21114.98,USD,Renewal,,false,2025-12-29,2026-01-20,false,true,false,,,2026-04-01 05:30:00
OPP-00620,ACC-01021,USR-0038,Randall PLC - Expansion #00620,Closed Lost,6,20606.34,USD,Expansion,,false,2026-01-02,2026-02-09,false,true,false,,,2026-04-01 05:30:00
OPP-00621,ACC-01136,USR-0040,Kelley and Sons - Expansion #00621,Closed Lost,6,52839.30,USD,Expansion,,false,2025-09-17,2025-12-10,false,true,false,,,2026-04-01 05:30:00
OPP-00622,ACC-00290,USR-0039,Reid Group - Expansion #00622,Closed Lost,6,,USD,Expansion,,false,2025-10-06,2026-01-09,false,true,false,,,2026-04-01 05:30:00
